restaurantID,Name,Cuisine,Is Closed,Rating,Number of Reviews,Address,InsertTime
uMCOyB83Et3GAMNi75Tb3w,Indian Tasty Halal Food,Halal,False,4.5,3,Near 6 Av/w 44 St,Sat Oct 10 06:46:42 2020
EbX_9tqAJs4gW51gZpOB7g,Rasa,Halal,False,4.0,723,25 W 8th St,Sat Oct 10 06:46:42 2020
UtknyDJ_DPut-FKRqs0wpQ,Royal Grill Halal Food,Halal,False,5.0,359,44TH St And 6th Ave,Sat Oct 10 06:46:42 2020
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,Halal,False,4.0,565,386 3rd Ave,Sat Oct 10 06:46:42 2020
Q3avSeGXZZIAAnjUz7IYtQ,Mr Khan's Best Halal Food,Halal,False,4.0,12,45 St & 6th Ave - Northeast Corner,Sat Oct 10 06:46:42 2020
8v6mq7A7K4MURKl98cs5ww,Kino's Halal Food,Halal,False,4.5,3,45th St & 6th Ave,Sat Oct 10 06:46:42 2020
NT6u630fORen9a6u1ZC--Q,Halal Cart 43rd St & 5th Ave,Halal,False,4.5,3,43rd St & 5th Ave,Sat Oct 10 06:46:42 2020
jKCSGAMyS0KIcS-vKpEuaA,Sammy's Halal Food,Halal,False,4.0,114,NE Corner 6th Ave W 4th St,Sat Oct 10 06:46:42 2020
qs5aBgcT2v1BFlW-XqQS0Q,Biryani Cart,Halal,False,3.5,541,46th St & 6th Ave,Sat Oct 10 06:46:42 2020
XBZkwp9lNsZfjD3ejBE7Yw,chandni restaurant,Halal,False,5.0,1,31 W 46th St,Sat Oct 10 06:46:43 2020
ugYhnKrr3Q1TVV15R0EEWQ,AnTalia NYC,Halal,False,4.0,424,17 W 45th St,Sat Oct 10 06:46:43 2020
nSCFbvNTwEB1-lxD3ngobw,Halal Cart,Halal,False,4.5,2,149TH St And 3rd Ave,Sat Oct 10 06:46:43 2020
dlPGWZdnYiOuwuS9u_CbGA,Terrific Wings Tacos And Things,Halal,False,3.5,30,1901 Lexington Ave,Sat Oct 10 06:46:43 2020
Rx_IZ0RhgTeRR09CtWh09A,99 Cents Mega Pizza,Halal,False,4.0,4,1875 Lexington Ave,Sat Oct 10 06:46:43 2020
ypEfiJsdbXwk2r267R1ZOw,The Prince Deli Grocery,Halal,False,4.5,4,1461 5th Ave,Sat Oct 10 06:46:43 2020
QAncIF_2jgW4IQdmJCM3Rg,Chef El-Amin,Halal,False,5.0,1,1590 Park Ave,Sat Oct 10 06:46:43 2020
P0bqBzB0zn9WAPP2nidxNg,Dallas Chicken and Biscuits,Halal,False,4.0,5,20-27 Lexington Ave,Sat Oct 10 06:46:43 2020
hSkeb_lmfxnoqg7EVo19Vw,Taco Mix,Halal,False,4.0,391,234 E 116th St,Sat Oct 10 06:46:43 2020
r1__mVuxc7ycj8eBYEaWhQ,New York Grill and Deli,Halal,False,2.5,13,1938 Madison Ave,Sat Oct 10 06:46:43 2020
qMkmNrpvFFExRU8SM8Bzlg,Shawarma Station,Halal,False,4.0,2,2085 Lexington Ave,Sat Oct 10 06:46:43 2020
9X4KGAxLzXHUw52ARcZGvQ,Zaid Gourmet,Halal,False,3.0,4,1634 Madison Ave,Sat Oct 10 06:46:43 2020
B0IXsKwCk21hNQffYPJmHA,Chaiwali,Halal,False,3.5,197,274 Lenox Ave,Sat Oct 10 06:46:43 2020
fF-vC3L41maIXSUQDkbQ1w,Le Baobab Restaurants,Halal,False,4.0,72,120 W 116th St,Sat Oct 10 06:46:43 2020
e2K0QQTpvGBIgGAO6zWQ3A,Mr  Moes Deli,Halal,False,4.5,14,2001 Third Ave,Sat Oct 10 06:46:43 2020
qFQh0z-W-kXC_RRzCP_kuw,Mama's Grill & Fried Chicken,Halal,False,2.5,3,2265 1st Ave,Sat Oct 10 06:46:43 2020
opyY8Zk2RqiwLu9SzkQXJA,Harlem Shake,Halal,False,3.5,985,100 W 124th St,Sat Oct 10 06:46:43 2020
fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,Halal,False,3.5,3254,310 Lenox Ave,Sat Oct 10 06:46:43 2020
8qdAQK_qpYWEft3FWTZSxg,Texas Chicken & Burgers,Halal,False,3.5,3,2057 7th Ave,Sat Oct 10 06:46:43 2020
n65d3FgePFtfaTZ9SngRTQ,Momma Zee’s Food To Plez Deli,Halal,False,5.0,1,2061 Adam Clayton Powell Jr Blvd,Sat Oct 10 06:46:43 2020
lg24fS3HiPIWgwAK2dl7LA,Caribbean Fiesta,Halal,False,4.5,6,1544 Madison Ave,Sat Oct 10 06:46:43 2020
lhJJKmVTbL7M0aIKYVAdVg,Texas Chicken & Burgers,Halal,False,3.5,15,151 103rd St,Sat Oct 10 06:46:43 2020
NH7Ws65ZwlmOosiblfGTRw,Spice Hut Indian Restaurant,Halal,False,3.0,73,2036 2nd Ave,Sat Oct 10 06:46:43 2020
MNildv9NzdnEwUkqhYy8pQ,Kazi Halal,Halal,False,4.5,3,E 14th St 3rd Ave,Sat Oct 10 06:46:44 2020
GcBZDgOKOP-RkH_mI-DS9A,The Halal Guys,Halal,False,3.5,774,307 E 14th St,Sat Oct 10 06:46:44 2020
ig8ApBesC1vNl987_gk7pQ,Farook Halal Food,Halal,False,5.0,29,142 E 14th St,Sat Oct 10 06:46:44 2020
k15PHob1CXL86JZnyoIA5w,Santa Halal Food,Halal,False,4.0,1,,Sat Oct 10 06:46:44 2020
KxFUde0zYhZXBeJKnwPzMg,Tallgrass Burger,Halal,False,3.5,231,214 1st Ave,Sat Oct 10 06:46:44 2020
lUpyqsKw-IBqsMgYIHZj7Q,Balade,Halal,False,4.0,711,208 1st Ave,Sat Oct 10 06:46:44 2020
UwOZR8MwRgc8l_CddxUWaA,Halal Food Truck,Halal,False,4.5,30,11th St & 1st Ave,Sat Oct 10 06:46:44 2020
qa8OUhoOiOmCYbAAQAj1cA,Madina Deli Shop,Halal,False,3.5,3,402 E 11th St,Sat Oct 10 06:46:44 2020
6V67nWoMAmikODuyQNQ3fw,Honest Chops Butchery,Halal,False,4.5,102,319 E 9th St,Sat Oct 10 06:46:44 2020
9cDcJ8guSnS3hVfFn8_bmQ,Biriyani Car,Halal,False,4.5,3,51 Astor Pl,Sat Oct 10 06:46:44 2020
24XpZ4ARfNh72Otf1WYuKw,Bellevue Halal Food Cart,Halal,False,3.5,4,1st Ave & E 28th St,Sat Oct 10 06:46:44 2020
S37Fd4Jrwuv6R1DukmlqSQ,Khyber Pass,Halal,False,3.5,348,34 Saint Mark's Pl,Sat Oct 10 06:46:44 2020
IkGzEPyrAkE-GutAK0G_tQ,Sammy's Halal,Halal,False,4.0,16,109 1st Ave,Sat Oct 10 06:46:44 2020
wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,Halal,False,4.5,1497,235 Sullivan St,Sat Oct 10 06:46:44 2020
vwgLem_9f5zJUXI_c0gM8w,Halal Cart,Halal,False,5.0,9,315 Lafayette St,Sat Oct 10 06:46:44 2020
Xkob8TCzVGEFkYrd69E8lA,Halal Food,Halal,False,5.0,6,95 East Houston St,Sat Oct 10 06:46:44 2020
RneXujwL5Cx0dCTVCSbHYw,Empire Gyro,Halal,False,3.5,66,200 Allen St,Sat Oct 10 06:46:44 2020
JtmzTnEDpS03tMytXOPUQw,NYC Falafel,Halal,False,4.0,49,201 Allen St,Sat Oct 10 06:46:44 2020
N660q50xtKzMnDepQz3kfA,Soho Halal Guy,Halal,False,4.0,60,Broadway And W Houston,Sat Oct 10 06:46:44 2020
kB3QyyhHFVyhGgp35Rnuew,The Kati Roll Company,Halal,False,4.0,874,99 MacDougal St,Sat Oct 10 06:46:44 2020
O2Wf9JozX-Av2SOV6EvmNw,Burgers By Honest Chops,Halal,False,4.0,290,99 Macdougal St,Sat Oct 10 06:46:44 2020
sCC7-hSdCkNPExejZT9BAQ,The MasalaWala,Halal,False,4.5,1486,179 Essex St,Sat Oct 10 06:46:44 2020
FvnExtQHPfz_crDCBTQ1iQ,Mint Masala,Halal,False,4.0,315,95 Macdougal St,Sat Oct 10 06:46:44 2020
VSPkVw9gSQx-5v4A6aC_YA,Manousheh,Halal,False,4.5,440,193 Bleecker St,Sat Oct 10 06:46:44 2020
9kuultJ93CUNCBVMJHxMqg,Rafiqi's,Halal,False,4.5,20,39th St & 3rd Ave,Sat Oct 10 06:46:44 2020
0IFDnYf3bhqxJR6hVrG7Gw,Top Thai 55 - Carmine,Halal,False,4.5,279,55 Carmine St,Sat Oct 10 06:46:44 2020
bDF9ERYmvK9E8QYa-NCrbA,Halal Cart,Halal,False,4.5,7,41ST And 3rd Ave,Sat Oct 10 06:46:44 2020
7_NCS8bQ8UA_nEANIWm-hQ,The Kati Roll Company,Halal,False,3.0,47,685 Third Ave,Sat Oct 10 06:46:45 2020
Pl7usBOnUHmpCGWgD4J0Mg,Eata Pita,Halal,False,3.0,94,89 E 42nd St,Sat Oct 10 06:46:45 2020
fKsGFEKMD0e39B7SW-G8xw,Fahima Halal,Halal,False,4.5,8,Corner Of 47th And 3rd,Sat Oct 10 06:46:45 2020
jal00G6xbe_x77G8BvQ_zw,Tsrs Fresh Halal Gourmet,Halal,False,5.0,5,47 St,Sat Oct 10 06:46:45 2020
lU_orhmvJyFdC4TpkyqNCw,Nile Halal Food,Halal,False,4.0,1,777 3rd Ave,Sat Oct 10 06:46:45 2020
oy_FqW6XO8S06pg6nHbhog,Ramen Hood,Halal,False,4.5,164,62 Spring St,Sat Oct 10 06:46:46 2020
Xd1pRYniaybTUhnfvMf64A,Abe's Eats,Halal,False,5.0,2,330 Hudson Street,Sat Oct 10 06:46:46 2020
PYv7MXnCDuSPA9Yakf1Rqw,Souk & Sandwich,Halal,False,4.0,141,117 Ave Of The America's,Sat Oct 10 06:46:46 2020
UYTbyrxK5scKZ7GlGkuS5A,Da Falafel Guys,Halal,False,4.0,79,127 Rivington St,Sat Oct 10 06:46:46 2020
_hEfuDthNKUPSfIoGwobgw,Halal Cart,Halal,False,4.5,7,Delancey & Essex,Sat Oct 10 06:46:46 2020
bc6e4YU2CtL99qNE7_Nwtg,Halal Cart,Halal,False,4.0,1,160 Delancey St,Sat Oct 10 06:46:46 2020
8mmM20X369_Do04kW7-TTA,Holy Cow,Halal,False,4.0,269,34 Canal St,Sat Oct 10 06:46:46 2020
vS5WZNErrgWvHtiO3CTmqA,Sheezan Restaurant,Halal,False,3.5,30,183 Church St,Sat Oct 10 06:46:46 2020
CMaKcJbkj-hn1We0ecVt3Q,Soup & Gyro Turkish Mediterranean Restaurant,Halal,False,4.0,38,178A Church St,Sat Oct 10 06:46:46 2020
AiZhCGPJeLm8T1fvdYdbKQ,Pakistan Tea House,Halal,False,3.5,161,176 Church St,Sat Oct 10 06:46:46 2020
tAHRDrCR0l_utA91IyOYNw,Baba Ghanouge,Halal,False,3.0,151,165 Church St,Sat Oct 10 06:46:46 2020
8IBU9uYFKOx6z7mINNPrgw,Halal Food,Halal,False,3.5,19,,Sat Oct 10 06:46:46 2020
kbPDjFtRP-U5aNuKDYcUEA,Halal Food Cart,Halal,False,3.5,4,255 Greenwich St,Sat Oct 10 06:46:46 2020
FGmZOlLX64hqFDqcxmsiBw,Kiflu's Lunch Truck,Halal,False,3.5,2,Nassau St & Ann St,Sat Oct 10 06:46:46 2020
yh69_Nh1TLAkizoWC9Htow,Lunch Truck - Halal Cart,Halal,False,4.5,6,100 Nassau St,Sat Oct 10 06:46:46 2020
CX6_T61ZANH5ttfMLeKKIA,The Kati Roll Company,Halal,False,3.0,31,22 Maiden Ln,Sat Oct 10 06:46:46 2020
dOsIIVVfgiDevGZLWaPnTg,DiwaneKhaas,Halal,False,3.5,122,53 Nassau St,Sat Oct 10 06:46:46 2020
tG3ojlIvdbf79RXrO2oGKQ,Gyrohouse NYC,Halal,False,4.0,39,Cedar St and Broadway,Sat Oct 10 06:46:46 2020
RSIboJc3I_PAMuJ058GmrA,Sandra's Food Spot Cart,Halal,False,4.5,32,,Sat Oct 10 06:46:46 2020
Tl62WKPOTpGfhSTcHNKkLQ,Express Halal Cart,Halal,False,5.0,2,William St,Sat Oct 10 06:46:46 2020
-qO9s7w4krZ_Wfziqzn7Hw,Adel's Halal Food,Halal,False,4.0,75,Maiden Ln & Front St,Sat Oct 10 06:46:46 2020
IZx0xAVqFGFKXsfE1f8HSQ,Pakiza Halal Food Cart,Halal,False,3.0,3,60 Wall St,Sat Oct 10 06:46:46 2020
9m14fTWyiBi4AHN32rOrDg,Zeytin Mediterranean,Halal,False,5.0,36,160 Pearl St,Sat Oct 10 06:46:46 2020
b7YBJ1xaMTk8G_JJpG5j6Q,Williamsburg Halal Food,Halal,False,4.0,6,249 Bedford Ave,Sat Oct 10 06:46:48 2020
hgoT9kFq-6YtQ1C1z6FK0A,Asian Halal Food Restaurant,Halal,False,1.0,2,39-44 21st St,Sat Oct 10 06:46:49 2020
fNfW1b4VMX2bCzbNMsoY6A,New Halal Kitchen,Halal,False,3.0,1,3944 21st St,Sat Oct 10 06:46:49 2020
1F0Msl92xYTctkifFYwVCQ,LIC Grill Indian and American Cuisine,Halal,False,4.5,23,39-44 21st Street,Sat Oct 10 06:46:49 2020
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami's Kabab House,Halal,False,4.5,405,35-57 Crescent St,Sat Oct 10 06:46:49 2020
ZSJ4ioRHCdcM7C9Wf3ksdw,The Halal Guys,Halal,False,3.0,17,24-08 40th Ave,Sat Oct 10 06:46:49 2020
GVaTZnN7a-DkrK57l7BbGw,Boishakhi Restaurant,Halal,False,4.0,83,2914 36th Ave,Sat Oct 10 06:46:49 2020
dLc8BkDIyws4JZ7vGVZgJw,Best Gourmet Deli and Grill,Halal,False,3.0,2,494 Audubon Ave,Sat Oct 10 06:46:50 2020
u7sK1-iVkY5wLY3sOe2i2w,Riverdale Indian Cuisine,Halal,False,4.0,79,308 West 231 St,Sat Oct 10 06:46:50 2020
b1gSxmGxD4QVPCXFN4jtHw,Kennedy Chicken,Halal,False,3.0,1,2463 Creston Ave,Sat Oct 10 06:46:50 2020
TcX3VlbQMVw8zoZzEeNREQ,Fordham Fried Seafood And Chicken,Halal,False,3.5,25,2468 Grand Concourse,Sat Oct 10 06:46:50 2020
-mntG_Hm-hTKWYB6kl-6wQ,Grill & Height Deli,Halal,False,3.0,3,508 West 181 St,Sat Oct 10 06:46:50 2020
hZE45ArSu-Lq_YxDCxseMg,New Kennedy,Halal,False,2.0,9,4927 Broadway,Sat Oct 10 06:46:50 2020
v-eBq7ZrDRq69JRGKv-iaw,Fidel Gourmet Deli,Halal,False,3.0,8,4879 Broadway,Sat Oct 10 06:46:50 2020
EhxmXCAEQoG5JBWVbpk6gA,Germain Deli,Halal,False,1.0,1,64 Sherman Ave,Sat Oct 10 06:46:50 2020
Hk0npAE__x6bqrXu9wRc3A,Kennedy Fried Chicken,Halal,False,3.5,21,158 Nagle Ave,Sat Oct 10 06:46:50 2020
aQT2yb7nU7ydG4xu6ZcFTA,Au Bon Pain,Halal,False,2.5,2,2155 University Ave,Sat Oct 10 06:46:50 2020
31_zHcUdDjp5oe-w9AheYw,Hillside Deli Grocery Halal Food,Halal,False,4.5,3,4520 Broadway,Sat Oct 10 06:46:50 2020
DWFSDTjd-HfPtdO0PsQ7zw,Sedgwick Deli Grocery,Halal,False,3.5,6,2701 Sedgwick Ave,Sat Oct 10 06:46:50 2020
De6_GRCPNoByHknHtDdg4g,Kennedy's Chicken & Grill,Halal,False,3.5,7,1550 St Nicholas Ave,Sat Oct 10 06:46:50 2020
BU_GtPGTCy5KiJ6g8Ltdwg,Golan Heights,Halal,False,4.0,75,2553 Amsterdam Ave,Sat Oct 10 06:46:50 2020
I_C49pFaL82i5Cu3H6qZ6g,Texas Chicken & Burgers,Halal,False,3.5,10,21 W Burnside Ave,Sat Oct 10 06:46:50 2020
G-QVCv1Lsz-15ZcjI7J2WA,Lake Como Pizza,Halal,False,2.5,9,2549 Amsterdam Ave,Sat Oct 10 06:46:50 2020
XsJRsOGDiTWjitcc0nCsgA,Burgers & Grill,Halal,False,1.5,5,2543 Amsterdam Ave,Sat Oct 10 06:46:50 2020
_FIsTmbweNwSdtXKvhWjIQ,Oasis Deli and Grill,Halal,False,3.5,11,814 W 187th St,Sat Oct 10 06:46:50 2020
DV9NEkU3J7SY3u0A194zqg,Fort Tryon Deli & Grill,Halal,False,3.5,12,210 Pinehurst Ave,Sat Oct 10 06:46:50 2020
jjmwO_fSM4xjvt2vmX9NbQ,My Pizza,Halal,False,2.5,39,1723 University Ave,Sat Oct 10 06:46:50 2020
MgdD2DikZWsSkBNu4Lzh6A,Chop Chop,Halal,False,3.0,46,501 W 184th St,Sat Oct 10 06:46:50 2020
6L1KNOV0kB0OgeVr3TDkjQ,Mexican Fast Food,Halal,False,3.5,7,2620 Jerome Ave,Sat Oct 10 06:46:50 2020
-i_nD0XxG5n9tMQaKbuzFw,Kennedy Chicken & Gyro,Halal,False,4.0,14,5605 Broadway,Sat Oct 10 06:46:50 2020
l601YDo9BgHFTcJimUUZVQ,Texas Chicken & Burgers,Halal,False,3.0,19,32 E Kingsbridge Rd,Sat Oct 10 06:46:50 2020
MIudm7Gn_Gxg3uhmDL5wJA,Garden Gourmet Market,Halal,False,4.0,172,5665 Broadway,Sat Oct 10 06:46:50 2020
N5irQi1ZUFesqJoFIKnBIQ,239 International Deli,Halal,False,4.0,5,239 E 181st St,Sat Oct 10 06:46:50 2020
Bcxs7yhP_G801lJEE1FXUg,Moss Cafe,Halal,False,4.0,140,3260 Johnson Ave,Sat Oct 10 06:46:50 2020
0LhrOS_zzu-MlIwmN9ljoA,Grill Point 181,Halal,False,4.0,77,736 W 181st St,Sat Oct 10 06:46:50 2020
Mvvv9yz7zc2ZDYcpKgvr0g,Liebman's Kosher Delicatessen,Halal,False,4.0,281,552 W 235th St,Sat Oct 10 06:46:50 2020
I84nL3rBNNu2n0FyAVswmg,Kennedy Chicken,Halal,False,5.0,1,124 Featherbed Ln,Sat Oct 10 06:46:50 2020
uEdP0FQPG_aIxooXKtTiRg,Kai Fan Asian Cuisine,Halal,False,3.5,46,3717 Riverdale Ave,Sat Oct 10 06:46:50 2020
Hrgw-NMss2TpYGdvAhEp4Q,Corner Cafe & Bakery,Halal,False,3.0,44,3718 Riverdale Ave,Sat Oct 10 06:46:50 2020
9VLCikK2J1lqgnb9MOI-GQ,Taste of the Palace,Halal,False,4.0,10,436 W 238th St,Sat Oct 10 06:46:50 2020
1thBGawoqRUHqCfQMZycYQ,S&S Cheesecake,Halal,False,4.5,181,222 W 238th St,Sat Oct 10 06:46:50 2020
wwFfBE-oQN8mUJL8PmMv1Q,Yummilicious,Halal,False,4.0,5,4119 Broadway,Sat Oct 10 06:46:50 2020
Cu7w2e45RjufA01V5NKkbg,Gyro Hut,Halal,False,4.0,8,286 Fort Washington Ave,Sat Oct 10 06:46:50 2020
jOsCm97RgrW8dbdMirJ7nA,Hilltop Perk Deli,Halal,False,3.5,54,83 Haven Ave,Sat Oct 10 06:46:50 2020
Ab_IDiVBI-xEkNG8AVfm3g,Riverdale Deli-Grocery,Halal,False,3.0,2,5991 Broadway,Sat Oct 10 06:46:50 2020
bBmt4aOyfpd6ltNgXKjvxw,Chipotle Mexican Grill,Halal,False,2.5,125,4009 Broadway,Sat Oct 10 06:46:50 2020
9IS5OTSQc-hme1gxbCyyyQ,Steve's Halal,Halal,False,4.0,1,168TH St,Sat Oct 10 06:46:50 2020
0o0s1INi5_85aVpdUuBJew,NewYork-Presbyterian/Columbia Univ Medical -  Milstein Cafeteria,Halal,False,2.5,7,177 Fort Washington Ave,Sat Oct 10 06:46:50 2020
zvjigpyM5JbMvJJAZKCIZg,Halal Coffee Shop,Halal,False,5.0,1,225 McClellan St,Sat Oct 10 06:46:51 2020
nf7xR9NXDtVL8YevR4kujA,Presbyterian Deli,Halal,False,5.0,1,1081 Saint Nicholas Ave,Sat Oct 10 06:46:51 2020
9TRiUtKonXT2P2N-mSFHfA,Columbia Gourmet Deli,Halal,False,3.0,19,3905 Broadway,Sat Oct 10 06:46:51 2020
y7yZP56lXAiOM6oNBo5umg,Silvermoon Deli,Halal,False,4.0,1,3840 Broadway,Sat Oct 10 06:46:51 2020
iUPn62aweVzJL9cqUjucHw,Crown Fried Chicken,Halal,False,4.5,9,2021 Amsterdam Ave,Sat Oct 10 06:46:51 2020
xigPjtF2Ja7OpCQzXZyZ_Q,Foodtown,Halal,False,4.0,38,600 W 160th St,Sat Oct 10 06:46:51 2020
bJZs4DPp6DiUrfwpQlQ8JQ,Galaxy Gourmet Deli,Halal,False,4.0,28,3778 Broadway,Sat Oct 10 06:46:51 2020
kKSZx1UoKgwiQFJe5qMoag,Kennedy Fried Chicken,Halal,False,4.0,7,198 E 167th St,Sat Oct 10 06:46:51 2020
BwQ0mR3Jq9dmOcttgCvDFg,Fedel Gourmet Deli,Halal,False,4.0,4,3661 Broadway,Sat Oct 10 06:46:51 2020
5fM9xH9J9heJIyQo2AiKVQ,New Deli,Halal,False,3.5,3,3660 Broadway,Sat Oct 10 06:46:51 2020
yL9o6cixzhd-bH9y9mwRYA,Beli Restaurant,Halal,False,5.0,1,1830 Amsterdam Ave,Sat Oct 10 06:46:51 2020
lgcqU1oN3rHJXD7K2K1fDA,KFC,Halal,False,2.0,23,3645 Broadway,Sat Oct 10 06:46:51 2020
1q64Np7VbFg_50Dc4H0kxQ,Broadway Finest Deli,Halal,False,4.5,42,3620 Broadway,Sat Oct 10 06:46:51 2020
jv3qhzzm6beEAu2CpYndsg,Nadal 3 Deli,Halal,False,4.5,10,888 Grand Concourse,Sat Oct 10 06:46:51 2020
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,Halal,False,4.0,738,3600 Broadway,Sat Oct 10 06:46:51 2020
3yWhGyaQsiav0Q29yxbsMA,Fauzia's Heavenly Delights,Halal,False,4.5,34,161st St & Sheridan Ave,Sat Oct 10 06:46:51 2020
bRsRRrirePwtgH8ogIlmXQ,Kennedy Fried Chicken,Halal,False,2.0,3,934 Morris Ave,Sat Oct 10 06:46:51 2020
lIE4KHySIenwPbta1JuM8Q,Mumbai Masala,Halal,False,4.5,213,1768 Amsterdam Ave,Sat Oct 10 06:46:51 2020
pcVlzw0Id0MvP8MJYMRgJg,River Thai,Halal,False,4.5,62,1766 Amsterdam Ave,Sat Oct 10 06:46:51 2020
PoZY93d_0C-LTbHrpWECXQ,Broadway Wholesome Food & Beer,Halal,False,3.5,27,3578 Broadway,Sat Oct 10 06:46:51 2020
oQGtOYCCp3QGGXfA6y5jzw,Texas Star,Halal,False,4.5,35,741 Saint Nicholas Ave,Sat Oct 10 06:46:51 2020
koH6dpoGSFuj7JxqS5Vp1Q,Village Fried Chicken,Halal,False,4.5,8,1739 Amsterdam Ave,Sat Oct 10 06:46:51 2020
4Hxhgx2AufLIuhrqyz_7IA,Alam's Halal Cart,Halal,False,4.5,22,4805 Center Blvd,Sat Oct 10 06:46:53 2020
xnrn6Ibn4T22vTjYX1H1zQ,Afghan Kabab and Grill House,Halal,False,4.0,55,1015 Manhattan Ave,Sat Oct 10 06:46:55 2020
PagJep8qUgUBAmq5A9lOUA,Halal Food Cart,Halal,False,4.5,19,State St & Whitehall St,Sat Oct 10 06:46:57 2020
SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,Halal,False,3.5,261,151 Remsen St,Sat Oct 10 06:46:57 2020
AqKHTQgO1ls2_nd2cBVzng,Kazi Halal,Halal,False,4.5,5,47-65 Court St,Sat Oct 10 06:46:58 2020
bNO0801dOoSSFJuDdTDzYQ,Hadramout Restaurant,Halal,False,4.0,86,172 Atlantic Ave,Sat Oct 10 06:46:58 2020
n4dX_B5xOJWHLKvqZ5o82g,Doner Kebab NYC,Halal,False,4.5,176,34 Willoughby St,Sat Oct 10 06:46:58 2020
zvy4KOv2afqUSGin54_xxg,Darna Falafel,Halal,False,4.5,229,200 Court St,Sat Oct 10 06:46:58 2020
w-HSX2_GrWC6qEGliMBRAQ,brother's kitchen,Halal,False,3.0,2,446 Fulton St,Sat Oct 10 06:46:58 2020
wqOBqXkMar3xPOHfkWGwDA,The Soul Spot,Halal,False,3.5,291,302 Atlantic Ave,Sat Oct 10 06:46:58 2020
6KcS6hc2j4kJi2XTGxC1eg,Bodrum Mediterranean Restaurant,Mediterrian,False,4.0,397,584 Amsterdam Ave,Sat Oct 10 06:46:58 2020
xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,Mediterrian,False,4.0,9500,W 53rd St,Sat Oct 10 06:46:59 2020
Ti-957LNURM0Gy2CXIbQOw,Hummus Kitchen,Mediterrian,False,4.0,790,768 9th Ave,Sat Oct 10 06:46:59 2020
L65-2QsNv3y7-tu6xGLAUA,Chirping Chicken,Mediterrian,False,4.0,244,587 9th Ave,Sat Oct 10 06:46:59 2020
pZ54dL42YeiLNzt5f5DdVg,Potbelly Sandwich Shop,Mediterrian,False,3.0,56,15 Exchange Pl,Sat Oct 10 06:47:12 2020
uwpdpyLWVjA3aq4ypGrZQA,Flatbread Grill,Mediterrian,False,3.5,105,517 Washingston St,Sat Oct 10 06:47:12 2020
nGpC40fxoDQ-Ft0h-_gkVg,Bedouin Tent,Mediterrian,False,4.0,608,405 Atlantic Ave,Sat Oct 10 06:47:12 2020
B9Mbi12NpBJkZcRtQNtMBA,Malaysia Grill,Indonesian,False,4.0,287,224 W 104th St,Sat Oct 10 06:47:13 2020
3TaRBdVpHFIjKOEv_65qBw,House Malaysian,Indonesian,False,4.0,174,634 Gorge Rd,Sat Oct 10 06:47:13 2020
sxv1oJxG8uu6u4tjKHiJMA,Bugis Street Brasserie and Bar,Indonesian,False,3.5,70,145 W 44th St,Sat Oct 10 06:47:14 2020
npiIhpcWePbVT3JYEcy3zg,Wayan,Indonesian,False,4.5,213,20 Spring St,Sat Oct 10 06:47:15 2020
B9_TgZa8rgW5oZOtXZUMCw,Laut Singapura,Indonesian,False,4.0,169,31 E 20th St,Sat Oct 10 06:47:15 2020
sinDhwX8Egru_3FCI7bhkw,Laut,Indonesian,False,3.5,1223,15 E 17th St,Sat Oct 10 06:47:15 2020
EbX_9tqAJs4gW51gZpOB7g,Rasa,Indonesian,False,4.0,723,25 W 8th St,Sat Oct 10 06:47:15 2020
1Ed-tb_0dBGrXfsYyehmvg,Momofuku 207,Indonesian,False,4.0,2431,207 2nd Ave,Sat Oct 10 06:47:15 2020
jjJc_CrkB2HodEinB6cWww,LoveMama,Indonesian,False,4.5,5093,174 2nd Ave,Sat Oct 10 06:47:15 2020
yXeB1M8VZxTE1EPRH6SaXw,Moon Man,Indonesian,False,5.0,9,115 Delancey St,Sat Oct 10 06:47:16 2020
M-odQWSEfsR2mVEw7nKG-g,Nyonya,Indonesian,False,4.0,2086,199 Grand St,Sat Oct 10 06:47:16 2020
KkMXFomcmJZBmDdmTMh8yw,New Malaysia,Indonesian,False,3.5,709,48 Bowery,Sat Oct 10 06:47:16 2020
S-jThCG_S-7_xtm75nkB2Q,Jaya 888,Indonesian,False,3.0,289,90 Baxter St,Sat Oct 10 06:47:16 2020
r2JVKalbucGf2nryywuL2w,Kopitiam,Indonesian,False,4.0,666,151 E Broadway,Sat Oct 10 06:47:16 2020
0GftSP2dRwEzujkv2VKIgA,Wok Wok Southeast Asian Kitchen,Indonesian,False,4.0,977,11 Mott St,Sat Oct 10 06:47:16 2020
MMotl_bi3-5JRra91A2jLA,Satay Malaysian Cuisine,Indonesian,False,3.5,523,99 Washington St,Sat Oct 10 06:47:27 2020
QzZlCAp7Qp7nBP7kRuGuNg,Harlem Hops,Belgian,False,4.5,112,2268 Adam Clayton Powell Jr Blvd,Sat Oct 10 06:47:28 2020
